Time,Job Time,Chem 1 Conc - C1,Chem 2 Tote Conc - C2,Chem 3 Tote Conc - C3,Chem4 Conc - C4,Chem 5 Conc - C5,Chem 6 Conc - C6,Chem 7 Conc - C7,Chem 8 Conc - C8,Chem 9 Conc - C9,Chem 10 Conc - C10,Chem 1 Total - C1,Chem 2 Tote Total - C2,Chem 3 Tote - C3,Chem 4 Total - C4,Chem 5 - C5 Total,Chem 6 Total - C6,Chem 7 Total - C7,Chem 8 Total - C8,Chem 9  Total - C9,Chem 10 Total - C10,H1 Conc,BU Gel Conc,Primay Gel Conc,H1 Total,H2Total,Primary Gel Total,Surf Stage Number,Well Side PSI,Pump Side PSI,Combined Clean Rate,Combined Slurry Rate,Combined Clean Total,Combined Slurry Total,Wellhead Inline PPA,Wellhead Blender PPA,Wellhead Screw PPA,Screw Prop Total,Blender Prop Total,Inline Prop Total,Meas'd Btmh Press,Btm Prop Conc,Prop Stage Tot,Slurry Stage Tot,Wellbore Volume
(min) ,(date time), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal), (gal), (gal), , (psi), (psi), (bpm), (bpm), (bbls), (bbls), (lbm/gal), (lbm/gal), (lbm/gal), (lbs), (lbs), (lbs), (psi), (ppg), (klbs), (bbls), (bbls)
74.61813,8/5/19 10:01,0,0,0,0,0,0.99,0,1.46,0,1.42,0,0,0,0,0,222.48,0,274.36,0,120.09,0,0,0,0,0,0,15,11199.42,11312.3,101.73,90.45,5500.03,5707.87,0.02,0,0,270731.34,261504.5,338344.31,14928.16,2.17,0,63.39,334.4
74.6348,8/5/19 10:01,0,0,0,0,0,0.99,0,1.48,0,1.42,0,0,0,0,0,222.48,0,274.38,0,120.11,0,0,0,0,0,0,15,11202.9,11320.36,101.73,90.34,5501.38,5709.22,0.02,0,0,270731.34,261504.5,338345.84,14909.38,2.17,0,64.9,334.4
74.65147,8/5/19 10:01,0,0,0,0,0,0.99,0,1.59,0,1.43,0,0,0,0,0,222.55,0,274.57,0,120.28,0,0,0,0,0,0,15,11204,11332.24,101.73,90.25,5502.77,5710.61,0.02,0,0,270731.34,261504.5,338347.47,14910.03,2.18,0,66.4,334.4
74.66814,8/5/19 10:01,0,0,0,0,0,1,0,1.58,0,1.43,0,0,0,0,0,222.68,0,274.58,0,120.28,0,0,0,0,0,0,15,11215.32,11342.55,101.73,90.24,5504.53,5712.37,0.02,0,0,270731.34,261504.5,338349.13,14911.81,2.17,0,67.91,334.4
74.68481,8/5/19 10:01,0,0,0,0,0,0.99,0,1.49,0,1.43,0,0,0,0,0,222.74,0,274.67,0,120.37,0,0,0,0,0,0,15,11250.08,11373.65,101.73,90.19,5505.88,5713.72,0.02,0,0,270731.34,261504.52,338350.59,14922.37,2.17,0,69.41,334.4
74.70148,8/5/19 10:01,0,0,0,0,0,0.99,0,1.5,0,1.43,0,0,0,0,0,222.74,0,274.7,0,120.4,0,0,0,0,0,0,15,11248.14,11362.31,101.73,90.13,5507.27,5715.11,0.02,0,0,270731.34,261504.52,338351.81,14948.66,2.17,0,70.92,334.4
74.71815,8/5/19 10:01,0,0,0,0,0,0.98,0,1.55,0,1.44,0,0,0,0,0,222.81,0,274.97,0,120.66,0,0,0,0,0,0,15,11269.08,11383.45,101.73,90.24,5509.03,5716.87,0.02,0,0,270731.34,261504.52,338352.91,14951.16,2.17,0,72.42,334.4
74.73482,8/5/19 10:01,0,0,0,0,0,0.99,0,1.55,0,1.45,0,0,0,0,0,222.88,0,274.98,0,120.67,0,0,0,0,0,0,15,11272.41,11374.33,101.73,90.12,5510.38,5718.22,0.04,0,0,270731.34,261504.52,338354.53,14961.74,2.17,0,73.92,334.4
74.75149,8/5/19 10:01,0,0,0,0,0,1,0,1.54,0,1.46,0,0,0,0,0,223,0,275.07,0,120.75,0,0,0,0,0,0,15,11284.98,11399.7,101.73,89.91,5511.77,5719.6,0.05,0,0,270731.34,261504.52,338357.19,14968.2,2.18,0,75.42,334.4
74.76816,8/5/19 10:01,0,0,0,0,0,1,0,1.53,0,1.46,0,0,0,0,0,223.01,0,275.1,0,120.78,0,0,0,0,0,0,15,11283.81,11391.91,101.71,89.69,5513.53,5721.35,0.05,0,0,270731.34,261504.52,338360.63,14981.89,2.18,0,76.92,334.4
74.78483,8/5/19 10:01,0,0,0,0,0,1,0,1.46,0,1.48,0,0,0,0,0,223.07,0,275.38,0,121.04,0,0,0,0,0,0,15,11293.79,11407.02,101.71,89.56,5514.89,5722.7,0.06,0,0,270731.34,261504.53,338364.44,14987.65,2.17,0,78.42,334.4
74.8015,8/5/19 10:01,0,0,0,0,0,1,0,1.46,0,1.48,0,0,0,0,0,223.14,0,275.39,0,121.05,0,0,0,0,0,0,15,11286.22,11409.86,101.73,89.44,5516.28,5724.07,0.05,0,0,270731.34,261504.53,338368.41,14995.97,2.17,0,79.91,334.4
74.81817,8/5/19 10:01,0,0,0,0,0,1,0,1.48,0,1.48,0,0,0,0,0,223.2,0,275.47,0,121.14,0,0,0,0,0,0,15,11280.82,11380.47,101.73,89.49,5518.03,5725.82,0.04,0,0,270731.34,261504.53,338372.06,14990.38,2.17,0,81.4,334.4
74.83484,8/5/19 10:01,0,0,0,0,0,1,0,1.49,0,1.48,0,0,0,0,0,223.27,0,275.49,0,121.16,0,0,0,0,0,0,15,11276.9,11392.3,101.73,89.46,5519.38,5727.16,0.03,0,0,270731.34,261504.53,338374.97,14980.61,2.17,0,82.9,334.4
74.85151,8/5/19 10:01,0,0,0,0,0,1,0,1.56,0,1.48,0,0,0,0,0,223.33,0,275.67,0,121.33,0,0,0,0,0,0,15,11282.89,11400.65,101.73,89.46,5520.77,5728.54,0.02,0,0,270731.34,261504.53,338377,14974.57,2.17,0,84.39,334.4
74.86818,8/5/19 10:01,0,0,0,0,0,1,0,1.56,0,1.48,0,0,0,0,0,223.4,0,275.69,0,121.35,0,0,0,0,0,0,15,11295.24,11403.61,101.68,89.36,5522.53,5730.28,0.02,0,0,270731.34,261504.53,338378.34,14977.83,2.17,0,85.88,334.4
74.88485,8/5/19 10:01,0,0,0,0,0,1,0,1.53,0,1.49,0,0,0,0,0,223.46,0,275.88,0,121.53,0,0,0,0,0,0,15,11283.14,11387.14,101.63,89.34,5523.88,5731.62,0.01,0,0,270731.34,261504.53,338379.53,14986.06,2.16,0,87.37,334.4
74.90152,8/5/19 10:01,0,0,0,0,0,1,0,1.53,0,1.49,0,0,0,0,0,223.53,0,275.89,0,121.55,0,0,0,0,0,0,15,11278.84,11380.74,101.6,89.42,5525.27,5733,0.01,0,0,270731.34,261504.53,338380.38,14974.46,2.16,0,88.86,334.4
74.91819,8/5/19 10:01,0,0,0,0,0,1,0,1.53,0,1.49,0,0,0,0,0,223.6,0,276.08,0,121.72,0,0,0,0,0,0,15,11265.58,11353.8,101.6,89.48,5527.03,5734.74,0.01,0,0,270731.34,261504.53,338380.97,14962.31,2.16,0,90.35,334.4
74.93486,8/5/19 10:01,0,0,0,0,0,1,0,1.52,0,1.49,0,0,0,0,0,223.66,0,276.09,0,121.73,0,0,0,0,0,0,15,11265.17,11366.29,101.6,89.38,5528.38,5736.08,0,0,0,270731.34,261504.55,338381.38,14946.36,2.17,0,91.84,334.4
74.95153,8/5/19 10:01,0,0,0,0,0,1,0,1.52,0,1.5,0,0,0,0,0,223.73,0,276.17,0,121.82,0,0,0,0,0,0,15,11258.55,11355.4,101.6,89.34,5529.76,5737.46,0,0,0,270731.34,261504.55,338381.69,14943.1,2.16,0,93.33,334.4
74.9682,8/5/19 10:01,0,0,0,0,0,1,0,1.52,0,1.5,0,0,0,0,0,223.79,0,276.2,0,121.85,0,0,0,0,0,0,15,11261.51,11379.8,101.6,89.44,5531.52,5739.2,0,0,0,270731.34,261504.55,338381.84,14935.46,2.16,0,94.82,334.4
74.98487,8/5/19 10:01,0,0,0,0,0,1,0,1.54,0,1.49,0,0,0,0,0,223.79,0,276.48,0,122.11,0,0,0,0,0,0,15,11279.31,11384.75,101.6,89.46,5532.87,5740.54,0.01,0,0,270731.34,261504.55,338381.91,14933.03,2.16,0,96.31,334.4
75.00154,8/5/19 10:01,0,0,0,0,0,1,0,1.54,0,1.49,0,0,0,0,0,223.86,0,276.48,0,122.12,0,0,0,0,0,0,15,11285.13,11384.14,101.6,89.41,5534.26,5741.92,0.02,0,0,270731.34,261504.55,338382.31,14943.8,2.16,0,97.8,334.4
75.01821,8/5/19 10:01,0,0,0,0,0,1,0,1.53,0,1.5,0,0,0,0,0,223.99,0,276.58,0,122.21,0,0,0,0,0,0,15,11291.69,11379.87,101.6,89.34,5536.01,5743.66,0.03,0,0,270731.34,261504.55,338383.56,14949.27,2.16,0,99.29,334.4
75.03488,8/5/19 10:01,0,0,0,0,0,1,0,1.53,0,1.5,0,0,0,0,0,224.05,0,276.6,0,122.24,0,0,0,0,0,0,15,11284.4,11389.9,101.6,89.36,5537.36,5745,0.03,0,0,270731.34,261504.55,338385.56,14952.52,2.16,0,100.78,334.4
75.05155,8/5/19 10:01,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,224.05,0,276.87,0,122.5,0,0,0,0,0,0,15,11291.33,11409.87,101.6,89.34,5538.75,5746.38,0.03,0,0,270731.34,261504.55,338387.97,14944.44,2.16,0,102.27,334.4
75.06822,8/5/19 10:01,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,224.12,0,276.88,0,122.51,0,0,0,0,0,0,15,11294.57,11406.03,101.6,89.39,5540.51,5748.12,0.03,0,0,270731.34,261504.55,338390.47,14946.33,2.16,0,103.76,334.4
75.08489,8/5/19 10:01,0,0,0,0,0,0.99,0,1.52,0,1.5,0,0,0,0,0,224.19,0,276.97,0,122.6,0,0,0,0,0,0,15,11291.45,11405.81,101.6,89.4,5541.85,5749.46,0.03,0,0,270731.34,261504.55,338392.84,14944.19,2.16,0,105.25,334.4
75.10156,8/5/19 10:01,0,0,0,0,0,1,0,1.52,0,1.5,0,0,0,0,0,224.31,0,276.99,0,122.62,0,0,0,0,0,0,15,11297.46,11405.46,101.6,89.26,5543.24,5750.84,0.02,0,0,270731.34,261504.55,338394.81,14939.37,2.16,0,106.74,334.4
75.11823,8/5/19 10:01,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,224.31,0,277.17,0,122.8,0,0,0,0,0,0,15,11299.06,11403.15,101.6,89.31,5545,5752.58,0.02,0,0,270731.34,261504.55,338396.38,14944.27,2.16,0,108.23,334.4
75.1349,8/5/19 10:01,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,224.38,0,277.19,0,122.81,0,0,0,0,0,0,15,11283.87,11380.29,101.6,89.33,5546.35,5753.91,0.03,0,0,270731.34,261504.55,338398.19,14939.49,2.16,0,109.72,334.4
75.15157,8/5/19 10:01,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,224.44,0,277.37,0,122.99,0,0,0,0,0,0,15,11305.38,11409.13,101.6,89.25,5547.74,5755.29,0.03,0,0,270731.34,261504.55,338400.44,14926.44,2.16,0,111.21,334.4
75.16824,8/5/19 10:01,0,0,0,0,0,1.01,0,1.51,0,1.5,0,0,0,0,0,224.51,0,277.38,0,123.01,0,0,0,0,0,0,15,11302.36,11419.13,101.6,89.2,5549.49,5757.03,0.03,0,0,270731.34,261504.55,338402.91,14940.16,2.16,0,112.69,334.4
75.18491,8/5/19 10:01,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,224.57,0,277.56,0,123.19,0,0,0,0,0,0,15,11317.07,11429.75,101.6,89.2,5550.84,5758.36,0.02,0,0,270731.34,261504.55,338405.03,14939.56,2.16,0,114.18,334.4
75.20158,8/5/19 10:01,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,224.64,0,277.58,0,123.21,0,0,0,0,0,0,15,11330.23,11440.23,101.6,89.21,5552.23,5759.74,0.02,0,0,270731.34,261504.55,338406.78,14949.14,2.16,0,115.67,334.4
75.21825,8/5/19 10:01,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,224.71,0,277.76,0,123.38,0,0,0,0,0,0,15,11328.5,11454.37,101.6,89.29,5553.98,5761.48,0.01,0,0,270731.34,261504.56,338408,14956.92,2.16,0,117.15,334.4
75.23492,8/5/19 10:01,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,224.77,0,277.78,0,123.4,0,0,0,0,0,0,15,11322.7,11438.6,101.6,89.33,5555.33,5762.81,0.01,0,0,270731.34,261504.56,338408.75,14950,2.16,0,118.64,334.4
75.25159,8/5/19 10:01,0,0,0,0,0,1,0,1.49,0,1.49,0,0,0,0,0,224.84,0,277.96,0,123.58,0,0,0,0,0,0,15,11347.5,11466.16,101.6,89.33,5556.72,5764.19,0.01,0,0,270731.34,261504.56,338409.22,14943.07,2.16,0,120.13,334.4
75.26826,8/5/19 10:01,0,0,0,0,0,1,0,1.49,0,1.49,0,0,0,0,0,224.9,0,277.97,0,123.6,0,0,0,0,0,0,15,11351.49,11484.64,101.54,89.33,5558.47,5765.93,0.01,0,0,270731.34,261504.56,338409.63,14958.95,2.16,0,121.62,334.4
75.28493,8/5/19 10:01,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,224.97,0,278.15,0,123.77,0,0,0,0,0,0,15,11355.24,11486.52,101.47,89.33,5559.82,5767.27,0.01,0,0,270731.34,261504.56,338410.22,14961.46,2.16,0,123.11,334.4
75.30161,8/5/19 10:01,0,0,0,0,0,0.99,0,1.51,0,1.5,0,0,0,0,0,225.03,0,278.17,0,123.79,0,0,0,0,0,0,15,11357.43,11490.81,101.47,89.33,5561.21,5768.65,0.01,0,0,270731.34,261504.56,338411,14961.53,2.16,0,124.6,334.4
75.31828,8/5/19 10:01,0,0,0,0,0,1.01,0,1.5,0,1.5,0,0,0,0,0,225.09,0,278.35,0,123.97,0,0,0,0,0,0,15,11362.39,11486.44,101.47,89.33,5562.96,5770.39,0.01,0,0,270731.34,261504.56,338411.56,14960.84,2.15,0,126.09,334.4
75.33495,8/5/19 10:01,0,0,0,0,0,1.01,0,1.5,0,1.5,0,0,0,0,0,225.1,0,278.37,0,123.99,0,0,0,0,0,0,15,11352.6,11463.7,101.47,89.33,5564.31,5771.73,0,0,0,270731.34,261504.56,338412.03,14960.34,2.15,0,127.58,334.4
75.35162,8/5/19 10:01,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,225.17,0,278.54,0,124.17,0,0,0,0,0,0,15,11351.16,11455.05,101.47,89.33,5565.7,5773.11,0,0,0,270731.34,261504.56,338412.25,14949.36,2.15,0,129.07,334.4
75.36829,8/5/19 10:01,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,225.29,0,278.55,0,124.17,0,0,0,0,0,0,15,11350,11446.53,101.47,89.31,5567.45,5774.85,0,0,0,270731.34,261504.56,338412.38,14943.99,2.16,0,130.56,334.4
75.38496,8/5/19 10:01,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,225.35,0,278.64,0,124.26,0,0,0,0,0,0,15,11334.71,11426.97,101.47,89.28,5568.79,5776.18,0,0,0,270731.34,261504.56,338412.53,14938.27,2.16,0,132.05,334.4
75.40163,8/5/19 10:01,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,225.36,0,278.67,0,124.29,0,0,0,0,0,0,15,11347.19,11439.63,101.47,89.23,5570.18,5777.56,0,0,0,270731.34,261504.56,338412.63,14925.15,2.16,0,133.53,334.4
75.4183,8/5/19 10:01,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,225.42,0,278.94,0,124.56,0,0,0,0,0,0,15,11338.84,11425.95,101.47,89.26,5571.93,5779.3,0,0,0,270731.34,261504.56,338412.81,14930.33,2.16,0,135.02,334.4
75.43497,8/5/19 10:01,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,225.49,0,278.95,0,124.57,0,0,0,0,0,0,15,11340.94,11450.36,101.48,89.33,5573.28,5780.64,0,0,0,270731.34,261504.56,338413,14920.43,2.16,0,136.51,334.4
75.45164,8/5/19 10:01,0,0,0,0,0,1.01,0,1.5,0,1.5,0,0,0,0,0,225.61,0,279.03,0,124.65,0,0,0,0,0,0,15,11355.65,11463.99,101.56,89.33,5574.67,5782.02,0,0,0,270731.34,261504.56,338413.16,14917.47,2.16,0,138,334.4
75.46831,8/5/19 10:01,0,0,0,0,0,1.01,0,1.5,0,1.5,0,0,0,0,0,225.62,0,279.06,0,124.68,0,0,0,0,0,0,15,11355.28,11461.72,101.6,89.31,5576.42,5783.76,0,0,0,270731.34,261504.56,338413.28,14925.76,2.16,0,139.49,334.4
75.48498,8/5/19 10:01,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,225.68,0,279.33,0,124.95,0,0,0,0,0,0,15,11357.6,11449.66,101.6,89.34,5577.77,5785.09,0,0,0,270731.34,261504.56,338413.44,14924.01,2.16,0,140.98,334.4
75.50165,8/5/19 10:01,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,225.75,0,279.34,0,124.96,0,0,0,0,0,0,15,11367.13,11444.1,101.6,89.37,5579.17,5786.48,0,0,0,270731.34,261504.56,338413.5,14922.72,2.17,0,142.47,334.4
75.51832,8/5/19 10:01,0,0,0,0,0,1,0,1.5,0,1.49,0,0,0,0,0,225.81,0,279.43,0,125.05,0,0,0,0,0,0,15,11365.94,11461.58,101.6,89.46,5580.92,5788.22,0,0,0,270731.34,261504.56,338413.56,14925.4,2.17,0,143.96,334.4
75.53499,8/5/19 10:01,0,0,0,0,0,1,0,1.5,0,1.49,0,0,0,0,0,225.88,0,279.44,0,125.07,0,0,0,0,0,0,15,11368.78,11457.01,101.6,89.46,5582.27,5789.56,0,0,0,270731.34,261504.56,338413.59,14919.68,2.17,0,145.45,334.4
75.55166,8/5/19 10:01,0,0,0,0,0,0.99,0,1.5,0,1.5,0,0,0,0,0,225.94,0,279.62,0,125.24,0,0,0,0,0,0,15,11352.67,11445.95,101.6,89.46,5583.66,5790.94,0,0,0,270731.34,261504.56,338413.56,14916.05,2.17,0,146.94,334.4
75.56833,8/5/19 10:02,0,0,0,0,0,0.99,0,1.5,0,1.5,0,0,0,0,0,226.01,0,279.64,0,125.26,0,0,0,0,0,0,15,11358.22,11459.23,101.6,89.43,5585.41,5792.68,0,0,0,270731.34,261504.56,338413.5,14900.79,2.17,0,148.43,334.4
75.585,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.08,0,279.82,0,125.44,0,0,0,0,0,0,15,11354.16,11465.68,101.6,89.38,5586.76,5794.02,0,0,0,270731.34,261504.56,338413.47,14900.87,2.17,0,149.92,334.4
75.60167,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.14,0,279.84,0,125.46,0,0,0,0,0,0,15,11339.87,11452.44,101.55,89.33,5588.15,5795.4,0,0,0,270731.34,261504.56,338413.5,14894.64,2.17,0,151.41,334.4
75.61834,8/5/19 10:02,0,0,0,0,0,0.99,0,1.5,0,1.5,0,0,0,0,0,226.21,0,280.01,0,125.63,0,0,0,0,0,0,15,11344.94,11461.67,101.5,89.34,5589.9,5797.14,0,0,0,270731.34,261504.56,338413.5,14881.41,2.17,0,152.9,334.4
75.63501,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.27,0,280.02,0,125.64,0,0,0,0,0,0,15,11344.64,11455.65,101.47,89.39,5591.25,5798.48,0,0,0,270731.34,261504.56,338413.44,14880.1,2.17,0,154.39,334.4
75.65168,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.34,0,280.11,0,125.73,0,0,0,0,0,0,15,11366.1,11474.68,101.47,89.38,5592.64,5799.86,0,0,0,270731.34,261504.56,338413.38,14877.95,2.17,0,155.88,334.4
75.66835,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.4,0,280.14,0,125.76,0,0,0,0,0,0,15,11371.06,11481.49,101.42,89.36,5594.39,5801.6,0.01,0,0,270731.34,261504.56,338413.53,14892.04,2.17,0,157.37,334.4
75.68502,8/5/19 10:02,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,226.4,0,280.4,0,126.03,0,0,0,0,0,0,15,11380.47,11497.31,101.37,89.39,5595.73,5802.94,0.01,0,0,270731.34,261504.56,338414.09,14896.18,2.17,0,158.86,334.4
75.70169,8/5/19 10:02,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,226.47,0,280.41,0,126.04,0,0,0,0,0,0,15,11378.47,11491.7,101.43,89.46,5597.12,5804.32,0.01,0,0,270731.34,261504.56,338415.03,14899.11,2.17,0,160.35,334.4
75.71836,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.6,0,280.5,0,126.12,0,0,0,0,0,0,15,11398.18,11524.28,101.47,89.42,5598.87,5806.06,0.01,0,0,270731.34,261504.56,338415.88,14895.34,2.18,0,161.84,334.4
75.73503,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.66,0,280.53,0,126.15,0,0,0,0,0,0,15,11403.93,11519.07,101.47,89.46,5600.22,5807.4,0.01,0,0,270731.34,261504.56,338416.5,14909,2.18,0,163.33,334.4
75.7517,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.66,0,280.8,0,126.42,0,0,0,0,0,0,15,11393.21,11515.44,101.47,89.42,5601.61,5808.78,0,0,0,270731.34,261504.56,338416.84,14909.97,2.18,0,164.82,334.4
75.76837,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.73,0,280.81,0,126.43,0,0,0,0,0,0,15,11386.65,11510.47,101.47,89.46,5603.36,5810.52,0,0,0,270731.34,261504.56,338417.09,14898.43,2.17,0,166.31,334.4
75.78504,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.8,0,280.89,0,126.52,0,0,0,0,0,0,15,11387.04,11509.09,101.48,89.47,5604.71,5811.86,0.01,0,0,270731.34,261504.56,338417.25,14887.73,2.17,0,167.8,334.4
75.80171,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.92,0,280.91,0,126.54,0,0,0,0,0,0,15,11374.76,11496.99,101.56,89.48,5606.1,5813.24,0.01,0,0,270731.34,261504.56,338417.66,14881.84,2.17,0,169.3,334.4
75.81838,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.92,0,281.09,0,126.71,0,0,0,0,0,0,15,11400.15,11537.1,101.61,89.4,5607.85,5814.98,0.02,0,0,270731.34,261504.56,338418.63,14871.35,2.17,0,170.79,334.4
75.83505,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,226.99,0,281.11,0,126.73,0,0,0,0,0,0,15,11394.56,11524.96,101.64,89.33,5609.2,5816.32,0.01,0,0,270731.34,261504.56,338419.78,14888.79,2.17,0,172.28,334.4
75.85172,8/5/19 10:02,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,227.06,0,281.29,0,126.91,0,0,0,0,0,0,15,11399.31,11536.72,101.71,89.34,5610.59,5817.7,0.01,0,0,270731.34,261504.56,338420.75,14886.14,2.17,0,173.77,334.4
75.86839,8/5/19 10:02,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,227.12,0,281.31,0,126.93,0,0,0,0,0,0,15,11380.38,11502.72,101.72,89.39,5612.35,5819.44,0.01,0,0,270731.34,261504.56,338421.41,14883.5,2.17,0,175.26,334.4
75.88506,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.51,0,0,0,0,0,227.19,0,281.48,0,127.1,0,0,0,0,0,0,15,11391.1,11508.41,101.79,89.46,5613.7,5820.78,0,0,0,270731.34,261504.56,338421.81,14864.7,2.17,0,176.75,334.4
75.90173,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,227.25,0,281.5,0,127.13,0,0,0,0,0,0,15,11386.59,11501.03,101.84,89.46,5615.1,5822.16,0,0,0,270731.34,261504.56,338422.09,14865.11,2.17,0,178.24,334.4
75.9184,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.49,0,0,0,0,0,227.32,0,281.68,0,127.3,0,0,0,0,0,0,15,11413,11527.51,101.84,89.44,5616.86,5823.9,0,0,0,270731.34,261504.56,338422.22,14861.75,2.17,0,179.73,334.4
75.93507,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.49,0,0,0,0,0,227.38,0,281.7,0,127.32,0,0,0,0,0,0,15,11426.33,11535.67,101.86,89.43,5618.21,5825.24,0,0,0,270731.34,261504.56,338422.31,14881.16,2.16,0,181.22,334.4
75.95174,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,227.45,0,281.88,0,127.5,0,0,0,0,0,0,15,11437.01,11535.2,101.86,89.36,5619.61,5826.63,0,0,0,270731.34,261504.56,338422.59,14892.46,2.16,0,182.71,334.4
75.96841,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,227.51,0,281.9,0,127.52,0,0,0,0,0,0,15,11449.98,11566.5,101.86,89.33,5621.36,5828.36,0,0,0,270731.34,261504.56,338422.91,14902.1,2.16,0,184.2,334.4
75.98508,8/5/19 10:02,0,0,0,0,0,0.99,0,1.5,0,1.5,0,0,0,0,0,227.58,0,282.07,0,127.69,0,0,0,0,0,0,15,11469.84,11582.27,101.86,89.33,5622.71,5829.7,0,0,0,270731.34,261504.56,338423.13,14913.33,2.16,0,185.69,334.4
76.00175,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,227.64,0,282.09,0,127.71,0,0,0,0,0,0,15,11456.38,11580.53,101.86,89.33,5624.11,5831.08,0,0,0,270731.34,261504.56,338423.25,14925.52,2.16,0,187.18,334.4
76.01842,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,227.7,0,282.27,0,127.89,0,0,0,0,0,0,15,11459.71,11584.84,101.86,89.34,5625.87,5832.82,0,0,0,270731.34,261504.56,338423.31,14913.35,2.15,0,188.67,334.4
76.0351,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,227.71,0,282.29,0,127.91,0,0,0,0,0,0,15,11455.36,11578.05,101.8,89.36,5627.22,5834.15,0,0,0,270731.34,261504.56,338423.38,14910.79,2.15,0,190.16,334.4
76.05177,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,227.78,0,282.46,0,128.08,0,0,0,0,0,0,15,11442.38,11552.61,101.73,89.37,5628.62,5835.54,0,0,0,270731.34,261504.56,338423.44,14902.05,2.15,0,191.65,334.4
76.06844,8/5/19 10:02,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,227.9,0,282.47,0,128.09,0,0,0,0,0,0,15,11431.73,11522.99,101.73,89.46,5630.37,5837.28,0,0,0,270731.34,261504.56,338423.44,14885.82,2.15,0,193.14,334.4
76.08511,8/5/19 10:02,0,0,0,0,0,0.99,0,1.5,0,1.5,0,0,0,0,0,227.96,0,282.56,0,128.18,0,0,0,0,0,0,15,11421.42,11503.8,101.73,89.46,5631.72,5838.62,0,0,0,270731.34,261504.56,338423.47,14868.84,2.15,0,194.63,334.4
